Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 20:37:24 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file hdl_128_1_1_2/utilization_hier.post_pr.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|               Instance               |           Module           | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|       networkUnits_1                 |       contAddrNtwUnit_1286 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_10                |       contAddrNtwUnit_1287 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_100               |       contAddrNtwUnit_1288 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_101               |       contAddrNtwUnit_1289 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_102               |       contAddrNtwUnit_1290 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_103               |       contAddrNtwUnit_1291 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_104               |       contAddrNtwUnit_1292 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_105               |       contAddrNtwUnit_1293 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_106               |       contAddrNtwUnit_1294 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_107               |       contAddrNtwUnit_1295 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_108               |       contAddrNtwUnit_1296 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_109               |       contAddrNtwUnit_1297 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_11                |       contAddrNtwUnit_1298 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_110               |       contAddrNtwUnit_1299 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_111               |       contAddrNtwUnit_1300 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_112               |       contAddrNtwUnit_1301 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_113               |       contAddrNtwUnit_1302 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_114               |       contAddrNtwUnit_1303 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_115               |       contAddrNtwUnit_1304 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_116               |       contAddrNtwUnit_1305 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_117               |       contAddrNtwUnit_1306 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_118               |       contAddrNtwUnit_1307 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_119               |       contAddrNtwUnit_1308 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_12                |       contAddrNtwUnit_1309 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_120               |       contAddrNtwUnit_1310 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_121               |       contAddrNtwUnit_1311 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_122               |       contAddrNtwUnit_1312 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_123               |       contAddrNtwUnit_1313 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_124               |       contAddrNtwUnit_1314 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_125               |       contAddrNtwUnit_1315 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_126               |       contAddrNtwUnit_1316 |          2 |          2 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_127               |       contAddrNtwUnit_1317 |          1 |          1 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       networkUnits_13                |       contAddrNtwUnit_1318 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_14                |       contAddrNtwUnit_1319 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_15                |       contAddrNtwUnit_1320 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_16                |       contAddrNtwUnit_1321 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_17                |       contAddrNtwUnit_1322 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_18                |       contAddrNtwUnit_1323 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_19                |       contAddrNtwUnit_1324 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_2                 |       contAddrNtwUnit_1325 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_20                |       contAddrNtwUnit_1326 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_21                |       contAddrNtwUnit_1327 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_22                |       contAddrNtwUnit_1328 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_23                |       contAddrNtwUnit_1329 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_24                |       contAddrNtwUnit_1330 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_25                |       contAddrNtwUnit_1331 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_26                |       contAddrNtwUnit_1332 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_27                |       contAddrNtwUnit_1333 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_28                |       contAddrNtwUnit_1334 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_29                |       contAddrNtwUnit_1335 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
|       networkUnits_3                 |       contAddrNtwUnit_1336 |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
